MN_No,MA_No,Mapping_Quality,Pali_Name,Expected_Han,Found_Han,Status,Pali_Text,Han_Text
129,199,TRUE_PAIR,mara,魔|波旬,,MISSING,caritvā kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjati,比方 但地獄中極苦甚苦
129,199,TRUE_PAIR,mara,魔|波旬,,MISSING,so kāyena duccaritaṃ caritvā vācāya duccaritaṃ caritvā manasā duccaritaṃ caritvā kāyassa bhedā paraṃ maraṇā apāyaṃ dugga,提提鼻伽羅 愚癡人者 以本時貪著食味 行身惡行 行口 意惡行 彼行身惡行 行口 意惡行已 因此緣此 身壞命終 生畜生中 謂水中生 水中長 水中死 是謂畜生苦
129,199,SOFT,mara,魔|波旬,,MISSING,caritvā manasā duccaritaṃ caritvā kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjati,迦 愚癡人者 以本時貪著食味 行身惡行 行口 意惡行 彼行身惡行 行口 意惡行已 因此緣此 身壞命終 生畜生中 謂食屎不淨 是謂畜生苦
129,199,TRUE_PAIR,mara,魔|波旬,,MISSING,sucaritaṃ caritvā manasā sucaritaṃ caritvā kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjati,世尊告曰 是謂愚癡人法 智慧人法 汝等應當知愚癡人法 智慧人法 知愚癡人法 智慧人法已 捨愚癡人法 取智慧人法 當如是學
130,64,TRUE_PAIR,mara,魔|波旬,,MISSING,sammādiṭṭhikammasamādānā te kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapannā,猶如兩屋共一門 多人出入 若有目人住一處 觀出時入時 我亦如是 以淨天眼出過於人 見此眾生死時 生時 好色 惡色 或妙 不妙 往來善處及不善處 隨此眾生之所作業 見其如真 若此眾生成就身惡行 口 意惡行 誹謗聖人 邪見成就邪見業 彼因緣此 
130,64,SOFT,mara,魔|波旬,,MISSING,samannāgatā ariyānaṃ anupavādakā sammādiṭṭhikā sammādiṭṭhikammasamādānā te kāyassa bhedā paraṃ maraṇā manussesu upapannā,若有目人住高樓上 觀於下人往來周旋 坐臥走踊 我亦如是 以淨天眼出過於人 見此眾生死時 生時 好色 惡色 或妙 不妙 往來善處及不善處 隨此眾生之所作業 見其如真 若此眾生成就身惡行 口 意惡行 誹謗聖人 邪見成就邪見業 彼因緣此 身壞命終
130,64,TRUE_PAIR,mara,魔|波旬,,MISSING,samannāgatā ariyānaṃ upavādakā micchādiṭṭhikā micchādiṭṭhikammasamādānā te kāyassa bhedā paraṃ maraṇā tiracchānayoniṃ up,於是 閻王以初天使善問 善撿 善教 善訶 汝頗曾見初天使來耶 彼人答曰 不見也 天王 閻王復問 汝本不見一村邑中 或男或女 幼小嬰孩 身弱柔軟 仰向自臥大小便中 不能語父母 父母抱移離不淨處 澡浴其身 令得淨潔 彼人答曰 見也 天王 閻王復
130,64,TRUE_PAIR,brahma,梵天|梵,梵,VARIANT,maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapannā ti tamenaṃ bhikkhave nirayapālā nānābāhāsu gahetvā yamassa rañño dasse,軁步 拄杖而行 身體戰動耶 彼人答曰 見也 天王 閻王復問 汝於其後有識知時 何不作是念 我自有老法 不離於老 我應行妙身 口 意業 彼人白曰 天王 我了敗壞 長衰永失耶 閻王告曰 汝了敗壞 長衰永失 今當考汝 如治放逸行 放逸人 汝此惡業
130,64,TRUE_PAIR,mara,魔|波旬,,MISSING,maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapannā ti tamenaṃ bhikkhave nirayapālā nānābāhāsu gahetvā yamassa rañño dasse,軁步 拄杖而行 身體戰動耶 彼人答曰 見也 天王 閻王復問 汝於其後有識知時 何不作是念 我自有老法 不離於老 我應行妙身 口 意業 彼人白曰 天王 我了敗壞 長衰永失耶 閻王告曰 汝了敗壞 長衰永失 今當考汝 如治放逸行 放逸人 汝此惡業
130,64,TRUE_PAIR,brahma,梵天|梵,,MISSING,kataṃ na mittāmaccehi kataṃ na ñātisālohitehi kataṃ na samaṇabrāhmaṇehi kataṃ na devatāhi kataṃ,四天使來耶 彼人答曰 不見也 天王 閻王復問 汝本不見一村邑中 或男或女 若死亡時 或一 二日 至六 七日 烏鵄所
130,64,TRUE_PAIR,brahma,梵天|梵,,MISSING,taṃ kho panāhaṃ bhikkhave nāññassa samaṇassa vā brāhmaṇassa vā sutvā vadāmi api ca yadeva sāmaṃ ñātaṃ sāmaṃ diṭṭhaṃ sāma,見受使恐怖 求願生老盡 無受滅無餘 便為生老訖
132,167,SOFT,ananda,阿難|阿難陀,阿難,VARIANT,atha kho bhagavā āyasmantaṃ ānandaṃ āmantesi yathā kathaṃ pana tvaṃ ānanda bhikkhūnaṃ dhammiyā,尊者阿難即往佛所 稽首作禮 却住一面 世尊問曰 阿難 汝實為諸比丘夜集講堂 說跋地羅帝偈及其義耶
132,167,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,kathañca ānanda atītaṃ anvāgameti pe evaṃ kho ānanda atītaṃ anvāgameti,世尊即復問曰 阿難 云何比丘願未來耶
132,167,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,kathañca ānanda atītaṃ nānvāgameti pe evaṃ kho ānanda atītaṃ nānvāgameti,世尊即復問曰 阿難 云何比丘不願未來
132,167,SOFT,ananda,阿難|阿難陀,阿難,VARIANT,kathañca ānanda anāgataṃ paṭikaṅkhati pe evaṃ kho ānanda anāgataṃ paṭikaṅkhati,世尊即復問曰 阿難 云何比丘受現在法
132,167,SOFT,ananda,阿難|阿難陀,阿難,VARIANT,kathañca ānanda anāgataṃ nappaṭikaṅkhati pe evaṃ kho ānanda anāgataṃ nappaṭikaṅkhati,世尊即復問曰 阿難 云何比丘受現在法
132,167,SOFT,ananda,阿難|阿難陀,阿難,VARIANT,kathañca ānanda paccuppannesu dhammesu saṃhīrati pe evaṃ kho ānanda paccuppannesu dhammesu saṃhīrati,世尊即復問曰 阿難 云何比丘受現在法
132,167,TRUE_PAIR,ananda,阿難|阿難陀,,MISSING,kathañca ānanda paccuppannesu dhammesu na saṃhīrati pe evaṃ kho ānanda paccuppannesu dhammesu na saṃhīrati,地羅帝偈及其義也
133,165,TRUE_PAIR,brahma,梵天|梵,,MISSING,atthasaṃhito bhikkhu bhaddekarattassa uddeso ca vibhaṅgo ca ādibrahmacariyako ti,彼天答曰 世尊遊此王舍城 在竹林迦蘭於是 尊者三彌提 天沒不久往詣佛所 稽首作禮 却坐一面 白曰 世尊 我於今日夜將向旦出房往詣彼溫泉所 脫衣岸上 入溫泉浴 浴已便出 住岸拭身 爾時 有一天形體極妙 色像巍巍 夜將向旦 來詣我所 稽首作禮 
133,165,TRUE_PAIR,brahma,梵天|梵,,MISSING,tesaṃ no bhante amhākaṃ etadahosi ayaṃ kho āyasmā mahākaccāno satthu ceva saṃvaṇṇito sambhāvito ca viññūnaṃ sabrahmacārī,若學聖人行 孰知愁於死 要不會彼 大苦災患終
134,166,TRUE_PAIR,kapilavatthu,迦維羅衛|迦毗羅衛,,MISSING,tena kho pana samayena āyasmā lomasakaṅgiyo sakkesu viharati kapilavatthusmiṃ nigrodhārāme,爾時 尊者盧夷強耆遊於釋中 在無事禪室 於是 尊者盧夷強耆夜將向旦 從彼禪室出 在露地禪室蔭中 於繩床上敷尼師
134,166,SOFT,brahma,梵天|梵,,MISSING,atthasaṃhito bhikkhu bhaddekarattassa uddeso ca vibhaṅgo ca ādibrahmacariyako ti,比丘 我如是受持跋地羅帝偈 不受持義
134,166,TRUE_PAIR,kapilavatthu,迦維羅衛|迦毗羅衛,,MISSING,ekamidāhaṃ bhante samayaṃ sakkesu viharāmi kapilavatthusmiṃ nigrodhārāme,彼天答曰 佛遊舍衛國 在勝林給孤獨園 彼受持跋天沒不久 於是 尊者盧夷強耆在釋中受夏坐訖 過三月已 補治衣竟 攝衣持鉢 往詣舍衛國 展轉進前 至舍衛國 住勝林給孤獨園
134,166,TRUE_PAIR,brahma,梵天|梵,,MISSING,atthasaṃhito bhikkhu bhaddekarattassa uddeso ca vibhaṅgo ca ādibrahmacariyako ti,地羅帝偈及其義善受持誦 彼天說如是 稽首我足 繞三匝已 即彼處沒
135,170,TRUE_PAIR,sakka,帝釋|天帝釋,,MISSING,idha māṇava ekacco itthī vā puriso vā issāmanako hoti paralābhasakkāragarukāramānanavandanapūjanāsu issati upadussati is,鸚鵡摩納 若汝不信我所說者 汝可還歸語白狗曰 若前世時是我父者 白狗當還在大床上 摩納 白狗必還上床也 若前世時是我父者 白狗還於金槃中食 摩納 白狗必當還於金槃中食也 若前世時是我父者 示我所舉金 銀 水精 珍寶藏處 謂我所不知 摩納 白
135,170,TRUE_PAIR,sakka,帝釋|天帝釋,,MISSING,appesakkhasaṃvattanikā esā māṇava paṭipadā yadidaṃ issāmanako hoti paralābhasakkāragarukāramānanavandanapūjanāsu issati ,於是 鸚鵡摩納聞佛所說 善受持誦 繞世尊已 而還其家 語白狗曰 若前世時是我父者 白狗當還在大床上 白狗即還在大床上 若前世時是我父者 白狗還於金槃中食 白狗即還金槃中食 若前世時是我父者 當示於我父本所舉金 銀 水精 珍寶藏處 謂我所不知
135,170,TRUE_PAIR,sakka,帝釋|天帝釋,,MISSING,idha pana māṇava ekacco itthī vā puriso vā anissāmanako hoti paralābhasakkāragarukāramānanavandanapūjanāsu na issati na ,掊床四脚下 鸚鵡摩納便從彼處大得寶物
135,170,TRUE_PAIR,sakka,帝釋|天帝釋,,MISSING,mahesakkhasaṃvattanikā esā māṇava paṭipadā yadidaṃ anissāmanako hoti paralābhasakkāragarukāramānanavandanapūjanāsu na is,於是 鸚鵡摩納都提子得寶物已 極大歡喜 以右膝著地 叉手向勝林給孤獨園 再三舉聲 稱譽世尊 沙門瞿曇所說不虛 沙門瞿曇所說真諦 沙門瞿曇所說如
135,170,TRUE_PAIR,brahma,梵天|梵,,MISSING,idha māṇava ekacco itthī vā puriso vā na dātā hoti samaṇassa vā brāhmaṇassa vā annaṃ pānaṃ vatthaṃ yānaṃ mālāgandhavilep,實 再三稱譽已 從舍衛出 往詣勝林給孤獨園
135,170,TRUE_PAIR,brahma,梵天|梵,,MISSING,appabhogasaṃvattanikā esā māṇava paṭipadā yadidaṃ na dātā hoti samaṇassa vā brāhmaṇassa vā annaṃ pānaṃ vatthaṃ yānaṃ māl,世尊告曰 鸚鵡摩納今命終者 如屈伸臂頃 必至善處 所以者何 彼於我極有善心 若有眾生因善心故 身壞命終 必至善處 生於天中
135,170,TRUE_PAIR,brahma,梵天|梵,,MISSING,idha pana māṇava ekacco itthī vā puriso vā dātā hoti samaṇassa vā brāhmaṇassa vā annaṃ pānaṃ vatthaṃ yānaṃ mālāgandhavil,爾時 鸚鵡摩納往詣佛所 共相問訊 却坐一面 世尊告曰 云
135,170,TRUE_PAIR,brahma,梵天|梵,,MISSING,mahābhogasaṃvattanikā esā māṇava paṭipadā yadidaṃ dātā hoti samaṇassa vā brāhmaṇassa vā annaṃ pānaṃ vatthaṃ yānaṃ mālāga,何 摩納 如我所說白狗者為如是耶 不如是耶
135,170,SOFT,sakka,帝釋|天帝釋,,MISSING,sakkātabbaṃ na sakkaroti garukātabbaṃ na garukaroti mānetabbaṃ na māneti pūjetabbaṃ na pūjeti,瞿曇 何因何緣 彼眾生者 俱受人身而有高下 有妙不妙 所以者何 瞿曇 我見有短壽 有長壽者
135,170,TRUE_PAIR,sakka,帝釋|天帝釋,,MISSING,sakkātabbaṃ na sakkaroti garukātabbaṃ na garukaroti mānetabbaṃ na māneti pūjetabbaṃ na pūjeti,見有多病 有少病者 見不端正 有端正者 見無威德 有威德者 見有卑
135,170,TRUE_PAIR,sakka,帝釋|天帝釋,,MISSING,paccuṭṭhātabbaṃ paccuṭṭheti āsanārahassa āsanaṃ deti maggārahassa maggaṃ deti sakkātabbaṃ sakkaroti,世尊答曰 彼眾生者 因自行業 因業得報 緣業 依業 業處 眾生隨其高下處妙不妙
135,170,TRUE_PAIR,sakka,帝釋|天帝釋,,MISSING,paccuṭṭhātabbaṃ paccuṭṭheti āsanārahassa āsanaṃ deti maggārahassa maggaṃ deti sakkātabbaṃ sakkaroti,世尊告曰 摩納 諦聽 善思念之 我當為汝廣分別說
135,170,TRUE_PAIR,brahma,梵天|梵,,MISSING,idha māṇava ekacco itthī vā puriso vā samaṇaṃ vā brāhmaṇaṃ vā upasaṅkamitvā na paripucchitā hoti,佛言 摩納 何因 何緣男子女人壽命極短 若有男子女人殺生凶弊 極惡飲血 害意著惡 無有慈心於諸眾生乃至蜫蟲 彼受此業 作具足已 身壞命終 必至惡處 生地獄中 來生人間 壽命極短 所以者何 此道受短壽 謂男子女人殺生凶弊 極惡飲血 摩納 當
135,170,TRUE_PAIR,brahma,梵天|梵,,MISSING,duppaññasaṃvattanikā esā māṇava paṭipadā yadidaṃ samaṇaṃ vā brāhmaṇaṃ vā upasaṅkamitvā na paripucchitā hoti,摩納 何因 何緣男子女人多有疾病 若有男子女人觸嬈眾生 彼或以手拳 或以木石 或以刀杖觸嬈眾生 彼受此業 作具足已 身壞命終 必至惡處 生地獄中 來生人間 多有疾病 所以者何 此道受多疾病 謂男子女人觸嬈眾生 摩納 當知此業有如是報也 摩納
135,170,TRUE_PAIR,brahma,梵天|梵,,MISSING,idha pana māṇava ekacco itthī vā puriso vā samaṇaṃ vā brāhmaṇaṃ vā upasaṅkamitvā paripucchitā hoti,強言 不大瞋恚 不憎嫉生憂 不廣生諍怒 彼受此業 作具足已 身壞命終 必昇善處 生於天中 來生人間 形體端正 所以者何 此道受形體端正 謂男子女人不急性多惱 摩納 當知此業有如是報也
135,170,TRUE_PAIR,brahma,梵天|梵,梵,VARIANT,mahāpaññasaṃvattanikā esā māṇava paṭipadā yadidaṃ samaṇaṃ vā brāhmaṇaṃ vā upasaṅkamitvā paripucchitā hoti,摩納 何因 何緣男子女人無有財物 若有男子女人不作施主 不行布施 彼不施與沙門 梵志 貧窮 孤獨 遠來乞者飲食 衣被 華鬘 塗香 屋舍 床榻 明燈 給使 彼受此業 作具足已 身壞命終 必至惡處 生地獄中 來生人間 無有財物 所以者何 此道受
136,171,TRUE_PAIR,ananda,阿難|阿難陀,,MISSING,ekamantaṃ nisinno kho āyasmā samiddhi yāvatako ahosi potaliputtena paribbājakena saddhiṃ kathāsallāpo taṃ sabbaṃ āyasmat,座起 奮頭而去
136,171,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,atha kho bhagavā āyasmantaṃ ānandaṃ āmantesi passasi no tvaṃ ānanda imassa udāyissa moghapurisassa ummaṅgaṃ,於是 尊者阿難 尊者大周那共往詣佛 尊者大周那稽首佛足 却
136,171,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,aññāsiṃ kho ahaṃ ānanda idānevāyaṃ udāyī moghapuriso ummujjamāno ayoniso ummujjissatī ti,坐一面 尊者阿難稽首佛足 却住一面
136,171,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,ādiṃyeva ānanda potaliputtena paribbājakena tisso vedanā pucchitā,彼時 尊者阿難語曰 賢者大周那 可說 可說
136,171,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,sacāyaṃ ānanda samiddhi moghapuriso potaliputtassa paribbājakassa evaṃ puṭṭho evaṃ byākareyya,於是 世尊問曰 阿難 周那比丘欲說何事
136,171,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,evaṃ byākaramāno kho ānanda samiddhi moghapuriso potaliputtassa paribbājakassa sammā byākaramāno byākareyya,尊者阿難白曰 世尊 若三彌提比丘因此事說 所有覺者是苦 當何咎耶
136,171,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,api ca ānanda ke ca aññatitthiyā paribbājakā bālā abyattā ke ca tathāgatassa mahākammavibhaṅgaṃ jānissanti,世尊呵尊者阿難曰 看 阿難比丘亦復無道 阿難 此三彌提癡人 彼異學哺羅陀子盡問三覺 樂覺 苦覺 不苦不樂覺 阿難 若三彌提癡人為異學哺羅陀子所問 如是答者 賢哺羅陀子 若故作樂業 作已成者 當受樂報 若故作苦業 作已成者 當受苦報 若故作不
136,171,TRUE_PAIR,ananda,阿難|阿難陀,,MISSING,sace tumhe ānanda suṇeyyātha tathāgatassa mahākammavibhaṅgaṃ vibhajantassā ti,分別大業經者 於如來倍復增上心靖得喜
136,171,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,tena hānanda suṇāhi sādhukaṃ manasi karohi bhāsissāmī ti,世尊告曰 阿難 諦聽 善思念之 我當為汝具分別說
136,171,TRUE_PAIR,mara,魔|波旬,,MISSING,sammādiṭṭhi samattā samādinnā tena so kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjati,阿難 若有一不離殺 不與取 邪婬 妄言乃至耶 若所見所知極力捫摸 一向著說 此是真諦 餘皆虛妄
136,171,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,tatrānanda yvāyaṃ puggalo idha pāṇātipātā paṭivirato adinnādānā paṭivirato pe sammādiṭṭhi kāyassa,邪見 此不離 不護已 身壞命終 生善處天中 我聽彼也 若作是說 若更有如是比不離殺 不與取 邪婬 妄言 乃至邪見 此不離 不護者 彼一切身壞命終 亦生善處天中 者 我不聽彼 若作是說 如是見者 則為正見 異是見者 則彼智趣邪 者 我不聽彼 
136,171,TRUE_PAIR,mara,魔|波旬,,MISSING,bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjati pubbe vāssa taṃ kataṃ hoti,阿難 於中若有一沙門 梵志得天眼 成就天眼 作如是說 無身妙行 亦無身妙行報 無口 意妙行 亦無口 意妙行報 我不聽彼 若作是說 我見彼離殺 不與取 邪婬 妄言乃至邪見 此離 護已 身壞命終 生惡處地獄中 我聽彼也 若作是說 若更有如是比離
136,171,TRUE_PAIR,mara,魔|波旬,,MISSING,pāpakammaṃ dukkhavedanīyaṃ pacchā vāssa taṃ kataṃ hoti pāpakammaṃ dukkhavedanīyaṃ maraṇakāle vāssa hoti,阿難 於中若有一沙門 梵志得天眼 成就天眼 作如是說 有身惡行 亦有身惡行報 有口 意惡行 亦有口 意惡行報 我聽彼也 若作是說 我見彼不離殺 不與取 邪婬 妄言乃至邪見 此不離 不護已 身壞命終 生惡處地獄中 者 我聽彼也 若作是說 若更
136,171,TRUE_PAIR,mara,魔|波旬,,MISSING,micchādiṭṭhi samattā samādinnā tena so kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjati,離 不護者 彼一切身壞命終 亦生惡處地獄中 者 我不聽彼 若作是說 如是見者 則為正見 異是見者 則彼智趣邪 者 我不聽彼 若所見所知極力捫摸 一向著說 此是真諦 餘皆虛妄者 我不聽彼 所以者何 阿難 如來知彼人異
136,171,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,iti kho ānanda atthi kammaṃ abhabbaṃ abhabbābhāsaṃ atthi kammaṃ abhabbaṃ bhabbābhāsaṃ atthi kammaṃ,阿難 若有一離殺 不與取 邪婬 妄言乃至邪見 此離 護已 身壞命終 生善處天中者 彼即因此緣此 身壞命終 生善處天中 或復本作善業 作已成者 因離 護故 未盡應受報 彼因此緣此 身壞命終 生善處天中 或復死時生善心 心所有法正見相應 彼因此
137,163,TRUE_PAIR,mara,魔|波旬,,MISSING,tayo satipaṭṭhānā yadariyo sevati yadariyo sevamāno satthā gaṇamanusāsitumarahatī ti iti yaṃ taṃ vuttaṃ idametaṃ paṭicca,復次 如來為弟子說法 憐念愍傷 求義及饒益 求安隱快樂 發慈悲心 是為饒益 是為快樂 是為饒益樂 或有弟子而不恭敬 亦不順行 不立於智 其心不趣向法 次法 不受正法 違世尊教 不能得定者 或有弟子恭敬順行而立於智 其心歸趣向法 次法 受持正
138,164,TRUE_PAIR,brahma,梵天|梵,,MISSING,tesaṃ no āvuso kaccāna amhākaṃ etadahosi ayaṃ kho āyasmā mahākaccāno satthu ceva saṃvaṇṇito sambhāvito ca viññūnaṃ sabra,坐起 入室燕坐
138,164,TRUE_PAIR,brahma,梵天|梵,梵,VARIANT,so hāvuso bhagavā jānaṃ jānāti passaṃ passati cakkhubhūto ñāṇabhūto dhammabhūto brahmabhūto vattā pavattā atthassa ninne,於是 諸比丘往詣尊者大迦旃延所 共相問訊 却坐一面 白曰 尊者大迦旃延 當知世尊略說此義 不廣分別 即從坐起 入室燕坐 比丘 如是如是觀 如汝觀已 比丘 心出外灑散 心不住內 不受而恐怖 比丘 如是如是觀 如汝觀已 比丘 心不出外不灑散 心
138,164,TRUE_PAIR,brahma,梵天|梵,,MISSING,addhāvuso kaccāna bhagavā jānaṃ jānāti passaṃ passati cakkhubhūto ñāṇabhūto dhammabhūto brahmabhūto,尊者大迦旃延告諸比丘 諸賢等 共聽我所說 諸賢 云何比丘心出外灑散 諸賢 比丘眼見色 識食色相 識著色樂相 識縛色樂相 彼色相味結縛心出外灑散 如是耳 鼻 舌 身 意知法 識食法相 識著法樂相 識縛法樂相 彼法相味結縛心出外灑散 諸賢 如是
